month,weekday,day,hour,value
9.0,6.0,12.0,20.0,3.84
9.0,6.0,12.0,21.0,1.4705
9.0,6.0,12.0,22.0,2.5645
9.0,6.0,12.0,23.0,1.039
9.0,0.0,13.0,0.0,0.8015
9.0,0.0,13.0,1.0,0.8354999999999999
9.0,0.0,13.0,2.0,0.7364999999999999
9.0,0.0,13.0,3.0,0.3105
9.0,0.0,13.0,4.0,0.28800000000000003
9.0,0.0,13.0,5.0,0.313
9.0,0.0,13.0,6.0,0.3025
9.0,0.0,13.0,7.0,0.6205
9.0,0.0,13.0,8.0,0.33399999999999996
9.0,0.0,13.0,9.0,0.26749999999999996
9.0,0.0,13.0,10.0,0.246
9.0,0.0,13.0,11.0,0.265
9.0,0.0,13.0,12.0,0.33899999999999997
9.0,0.0,13.0,13.0,1.082
9.0,0.0,13.0,14.0,0.2705
9.0,0.0,13.0,15.0,0.2645
9.0,0.0,13.0,16.0,0.28500000000000003
9.0,0.0,13.0,17.0,0.4255
9.0,0.0,13.0,18.0,0.5609999999999999
9.0,0.0,13.0,19.0,2.2385
9.0,0.0,13.0,20.0,6.1065000000000005
9.0,0.0,13.0,21.0,3.02
9.0,0.0,13.0,22.0,1.3635000000000002
9.0,0.0,13.0,23.0,1.5915
9.0,1.0,14.0,0.0,0.726
9.0,1.0,14.0,1.0,0.9025
9.0,1.0,14.0,2.0,0.4685
9.0,1.0,14.0,3.0,0.469
9.0,1.0,14.0,4.0,0.47350000000000003
9.0,1.0,14.0,5.0,0.5975
9.0,1.0,14.0,6.0,0.958
9.0,1.0,14.0,7.0,0.483
9.0,1.0,14.0,8.0,1.1945
9.0,1.0,14.0,9.0,1.383
9.0,1.0,14.0,10.0,0.362
9.0,1.0,14.0,11.0,0.275
9.0,1.0,14.0,12.0,1.016
9.0,1.0,14.0,13.0,0.7104999999999999
9.0,1.0,14.0,14.0,0.5469999999999999
9.0,1.0,14.0,15.0,0.9235
9.0,1.0,14.0,16.0,0.7475
9.0,1.0,14.0,17.0,0.5820000000000001
9.0,1.0,14.0,18.0,5.191
9.0,1.0,14.0,19.0,1.903
9.0,1.0,14.0,20.0,1.0425
9.0,1.0,14.0,21.0,1.241
9.0,1.0,14.0,22.0,1.1444999999999999
9.0,1.0,14.0,23.0,0.7545
9.0,2.0,15.0,0.0,0.34550000000000003
9.0,2.0,15.0,1.0,0.28700000000000003
9.0,2.0,15.0,2.0,0.321
9.0,2.0,15.0,3.0,0.3115
9.0,2.0,15.0,4.0,0.3045
9.0,2.0,15.0,5.0,0.28200000000000003
9.0,2.0,15.0,6.0,0.30600000000000005
9.0,2.0,15.0,7.0,0.728
9.0,2.0,15.0,8.0,0.257
9.0,2.0,15.0,9.0,2.0245
9.0,2.0,15.0,10.0,0.566
9.0,2.0,15.0,11.0,2.148
9.0,2.0,15.0,12.0,0.755
9.0,2.0,15.0,13.0,1.283
9.0,2.0,15.0,14.0,0.4125
9.0,2.0,15.0,15.0,0.304
9.0,2.0,15.0,16.0,1.4104999999999999
9.0,2.0,15.0,17.0,3.7905
9.0,2.0,15.0,18.0,4.842499999999999
9.0,2.0,15.0,19.0,3.1115
9.0,2.0,15.0,20.0,1.1595
9.0,2.0,15.0,21.0,1.6435
9.0,2.0,15.0,22.0,0.885
9.0,2.0,15.0,23.0,0.4735
9.0,3.0,16.0,0.0,0.4965
9.0,3.0,16.0,1.0,0.427
9.0,3.0,16.0,2.0,0.3505
9.0,3.0,16.0,3.0,0.3695
9.0,3.0,16.0,4.0,0.38449999999999995
9.0,3.0,16.0,5.0,0.3335
9.0,3.0,16.0,6.0,0.37949999999999995
9.0,3.0,16.0,7.0,0.6035
9.0,3.0,16.0,8.0,0.2485
9.0,3.0,16.0,9.0,0.275
9.0,3.0,16.0,10.0,1.067
9.0,3.0,16.0,11.0,0.963
9.0,3.0,16.0,12.0,1.4689999999999999
9.0,3.0,16.0,13.0,0.3325
9.0,3.0,16.0,14.0,0.2395
9.0,3.0,16.0,15.0,0.44599999999999995
9.0,3.0,16.0,16.0,1.7035
9.0,3.0,16.0,17.0,4.311
9.0,3.0,16.0,18.0,1.9845
9.0,3.0,16.0,19.0,1.1960000000000002
9.0,3.0,16.0,20.0,2.5285
9.0,3.0,16.0,21.0,1.8800000000000001
9.0,3.0,16.0,22.0,1.1315
9.0,3.0,16.0,23.0,1.107
9.0,4.0,17.0,0.0,0.5705
9.0,4.0,17.0,1.0,0.445
9.0,4.0,17.0,2.0,0.395
9.0,4.0,17.0,3.0,0.404
9.0,4.0,17.0,4.0,0.4285
9.0,4.0,17.0,5.0,0.387
9.0,4.0,17.0,6.0,0.406
9.0,4.0,17.0,7.0,0.531
9.0,4.0,17.0,8.0,0.5825
9.0,4.0,17.0,9.0,0.2975
9.0,4.0,17.0,10.0,0.278
9.0,4.0,17.0,11.0,0.244
9.0,4.0,17.0,12.0,0.2655
9.0,4.0,17.0,13.0,0.242
9.0,4.0,17.0,14.0,0.765
9.0,4.0,17.0,15.0,0.273
9.0,4.0,17.0,16.0,1.3099999999999998
9.0,4.0,17.0,17.0,0.8725
9.0,4.0,17.0,18.0,0.3535
9.0,4.0,17.0,19.0,1.8045
9.0,4.0,17.0,20.0,1.9775
9.0,4.0,17.0,21.0,2.261
9.0,4.0,17.0,22.0,1.278
9.0,4.0,17.0,23.0,0.6295000000000001
9.0,5.0,18.0,0.0,0.44799999999999995
9.0,5.0,18.0,1.0,0.439
9.0,5.0,18.0,2.0,0.4145
9.0,5.0,18.0,3.0,0.456
9.0,5.0,18.0,4.0,0.30600000000000005
9.0,5.0,18.0,5.0,0.275
9.0,5.0,18.0,6.0,0.306
9.0,5.0,18.0,7.0,0.2815
9.0,5.0,18.0,8.0,0.25
9.0,5.0,18.0,9.0,0.2695
9.0,5.0,18.0,10.0,0.33399999999999996
9.0,5.0,18.0,11.0,0.536
9.0,5.0,18.0,12.0,2.0555000000000003
9.0,5.0,18.0,13.0,4.355
9.0,5.0,18.0,14.0,1.0865
9.0,5.0,18.0,15.0,1.3695
9.0,5.0,18.0,16.0,0.454
9.0,5.0,18.0,17.0,0.398
9.0,5.0,18.0,18.0,1.5165
9.0,5.0,18.0,19.0,1.2585000000000002
9.0,5.0,18.0,20.0,1.5395
9.0,5.0,18.0,21.0,2.6545
9.0,5.0,18.0,22.0,1.3955
9.0,5.0,18.0,23.0,1.4215
9.0,6.0,19.0,0.0,1.011
9.0,6.0,19.0,1.0,0.6445000000000001
9.0,6.0,19.0,2.0,0.49
9.0,6.0,19.0,3.0,0.4525
9.0,6.0,19.0,4.0,0.49
9.0,6.0,19.0,5.0,0.47850000000000004
9.0,6.0,19.0,6.0,0.333
9.0,6.0,19.0,7.0,0.2985
9.0,6.0,19.0,8.0,0.27149999999999996
9.0,6.0,19.0,9.0,0.2585
9.0,6.0,19.0,10.0,2.3869999999999996
9.0,6.0,19.0,11.0,1.4885
9.0,6.0,19.0,12.0,0.3615
9.0,6.0,19.0,13.0,1.0665
9.0,6.0,19.0,14.0,0.47450000000000003
9.0,6.0,19.0,15.0,1.4985
9.0,6.0,19.0,16.0,3.7065
9.0,6.0,19.0,17.0,3.6475
9.0,6.0,19.0,18.0,2.842
9.0,6.0,19.0,19.0,2.077
9.0,6.0,19.0,20.0,0.9295
9.0,6.0,19.0,21.0,1.795
9.0,6.0,19.0,22.0,1.1425
9.0,6.0,19.0,23.0,0.9339999999999999
9.0,0.0,20.0,0.0,0.902
9.0,0.0,20.0,1.0,0.6295
9.0,0.0,20.0,2.0,0.2905
9.0,0.0,20.0,3.0,0.27349999999999997
9.0,0.0,20.0,4.0,0.28
9.0,0.0,20.0,5.0,0.2995
9.0,0.0,20.0,6.0,0.255
9.0,0.0,20.0,7.0,0.772
9.0,0.0,20.0,8.0,0.933
9.0,0.0,20.0,9.0,1.88
9.0,0.0,20.0,10.0,0.354
9.0,0.0,20.0,11.0,0.406
9.0,0.0,20.0,12.0,0.349
9.0,0.0,20.0,13.0,0.806
9.0,0.0,20.0,14.0,0.266
9.0,0.0,20.0,15.0,0.5715
9.0,0.0,20.0,16.0,0.47450000000000003
9.0,0.0,20.0,17.0,0.5075
9.0,0.0,20.0,18.0,0.6665
9.0,0.0,20.0,19.0,5.518
9.0,0.0,20.0,20.0,5.5305
9.0,0.0,20.0,21.0,1.819
9.0,0.0,20.0,22.0,1.718
9.0,0.0,20.0,23.0,1.6099999999999999
9.0,1.0,21.0,0.0,0.822
9.0,1.0,21.0,1.0,0.354
9.0,1.0,21.0,2.0,0.4455
9.0,1.0,21.0,3.0,0.28600000000000003
9.0,1.0,21.0,4.0,0.3055
9.0,1.0,21.0,5.0,0.34950000000000003
9.0,1.0,21.0,6.0,0.9179999999999999
9.0,1.0,21.0,7.0,0.7835
9.0,1.0,21.0,8.0,0.4375
9.0,1.0,21.0,9.0,0.48950000000000005
9.0,1.0,21.0,10.0,0.25
9.0,1.0,21.0,11.0,0.29000000000000004
9.0,1.0,21.0,12.0,0.29100000000000004
9.0,1.0,21.0,13.0,1.1985
9.0,1.0,21.0,14.0,0.5
9.0,1.0,21.0,15.0,0.36950000000000005
9.0,1.0,21.0,16.0,0.386
9.0,1.0,21.0,17.0,0.4655
9.0,1.0,21.0,18.0,1.4365
9.0,1.0,21.0,19.0,2.221
9.0,1.0,21.0,20.0,0.883
9.0,1.0,21.0,21.0,1.3195000000000001
9.0,1.0,21.0,22.0,3.391
9.0,1.0,21.0,23.0,1.4375
9.0,2.0,22.0,0.0,0.357
9.0,2.0,22.0,1.0,0.386
9.0,2.0,22.0,2.0,0.369
9.0,2.0,22.0,3.0,0.367
9.0,2.0,22.0,4.0,0.33599999999999997
9.0,2.0,22.0,5.0,0.2865
9.0,2.0,22.0,6.0,0.29100000000000004
9.0,2.0,22.0,7.0,0.6014999999999999
9.0,2.0,22.0,8.0,0.348
9.0,2.0,22.0,9.0,0.4505
9.0,2.0,22.0,10.0,0.2725
9.0,2.0,22.0,11.0,0.4085
9.0,2.0,22.0,12.0,1.335
9.0,2.0,22.0,13.0,1.129
9.0,2.0,22.0,14.0,0.281
9.0,2.0,22.0,15.0,1.3045
9.0,2.0,22.0,16.0,0.6095
9.0,2.0,22.0,17.0,3.3035
9.0,2.0,22.0,18.0,3.24
9.0,2.0,22.0,19.0,4.968999999999999
9.0,2.0,22.0,20.0,2.4585
9.0,2.0,22.0,21.0,2.0244999999999997
9.0,2.0,22.0,22.0,1.29
9.0,2.0,22.0,23.0,1.1055000000000001
9.0,3.0,23.0,0.0,0.879
9.0,3.0,23.0,1.0,0.6725000000000001
9.0,3.0,23.0,2.0,0.366
9.0,3.0,23.0,3.0,0.2835
9.0,3.0,23.0,4.0,0.307
9.0,3.0,23.0,5.0,0.312
9.0,3.0,23.0,6.0,0.2755
9.0,3.0,23.0,7.0,0.543
9.0,3.0,23.0,8.0,0.34550000000000003
9.0,3.0,23.0,9.0,0.2505
9.0,3.0,23.0,10.0,0.2745
9.0,3.0,23.0,11.0,0.2525
9.0,3.0,23.0,12.0,0.4215
9.0,3.0,23.0,13.0,0.8039999999999999
9.0,3.0,23.0,14.0,0.244
9.0,3.0,23.0,15.0,0.276
9.0,3.0,23.0,16.0,0.4465
9.0,3.0,23.0,17.0,0.398
9.0,3.0,23.0,18.0,0.9445
9.0,3.0,23.0,19.0,4.523
9.0,3.0,23.0,20.0,3.5040000000000004
9.0,3.0,23.0,21.0,2.5425
9.0,3.0,23.0,22.0,2.087
9.0,3.0,23.0,23.0,1.7795
9.0,4.0,24.0,0.0,0.573
9.0,4.0,24.0,1.0,0.9349999999999999
9.0,4.0,24.0,2.0,0.6535
9.0,4.0,24.0,3.0,0.7095
9.0,4.0,24.0,4.0,0.5025
9.0,4.0,24.0,5.0,0.3195
9.0,4.0,24.0,6.0,0.265
9.0,4.0,24.0,7.0,0.6135
9.0,4.0,24.0,8.0,0.455
9.0,4.0,24.0,9.0,0.3205
9.0,4.0,24.0,10.0,0.357
9.0,4.0,24.0,11.0,0.3095
9.0,4.0,24.0,12.0,0.35
9.0,4.0,24.0,13.0,0.33899999999999997
9.0,4.0,24.0,14.0,1.1355
9.0,4.0,24.0,15.0,0.27849999999999997
9.0,4.0,24.0,16.0,0.5255000000000001
9.0,4.0,24.0,17.0,0.4185
9.0,4.0,24.0,18.0,0.5115000000000001
9.0,4.0,24.0,19.0,3.4425
9.0,4.0,24.0,20.0,1.9609999999999999
9.0,4.0,24.0,21.0,1.947
9.0,4.0,24.0,22.0,1.2229999999999999
9.0,4.0,24.0,23.0,1.124
9.0,5.0,25.0,0.0,0.9675
9.0,5.0,25.0,1.0,0.9565000000000001
9.0,5.0,25.0,2.0,0.874
9.0,5.0,25.0,3.0,0.4085
9.0,5.0,25.0,4.0,0.4545
9.0,5.0,25.0,5.0,0.4655
9.0,5.0,25.0,6.0,0.41000000000000003
9.0,5.0,25.0,7.0,0.2925
9.0,5.0,25.0,8.0,0.917
9.0,5.0,25.0,9.0,1.2275
9.0,5.0,25.0,10.0,2.1555
9.0,5.0,25.0,11.0,1.4905
9.0,5.0,25.0,12.0,1.8780000000000001
9.0,5.0,25.0,13.0,0.5295000000000001
9.0,5.0,25.0,14.0,0.6385000000000001
9.0,5.0,25.0,15.0,0.6925
9.0,5.0,25.0,16.0,0.64
9.0,5.0,25.0,17.0,1.3835
9.0,5.0,25.0,18.0,4.1705
9.0,5.0,25.0,19.0,2.838
9.0,5.0,25.0,20.0,1.009
9.0,5.0,25.0,21.0,1.101
9.0,5.0,25.0,22.0,1.1715
9.0,5.0,25.0,23.0,0.9955
9.0,6.0,26.0,0.0,1.133
9.0,6.0,26.0,1.0,0.9045
9.0,6.0,26.0,2.0,0.548
9.0,6.0,26.0,3.0,0.519
9.0,6.0,26.0,4.0,0.526
9.0,6.0,26.0,5.0,0.49550000000000005
9.0,6.0,26.0,6.0,0.488
9.0,6.0,26.0,7.0,0.5065
9.0,6.0,26.0,8.0,0.2495
9.0,6.0,26.0,9.0,0.324
9.0,6.0,26.0,10.0,2.021
9.0,6.0,26.0,11.0,1.029
9.0,6.0,26.0,12.0,1.548
9.0,6.0,26.0,13.0,2.4970000000000003
9.0,6.0,26.0,14.0,1.2249999999999999
9.0,6.0,26.0,15.0,1.263
9.0,6.0,26.0,16.0,1.5575
9.0,6.0,26.0,17.0,1.2545
9.0,6.0,26.0,18.0,1.5135
9.0,6.0,26.0,19.0,0.8345
9.0,6.0,26.0,20.0,1.7465000000000002
9.0,6.0,26.0,21.0,0.9325
9.0,6.0,26.0,22.0,0.8955
9.0,6.0,26.0,23.0,0.7929999999999999
9.0,0.0,27.0,0.0,0.7975
9.0,0.0,27.0,1.0,0.673
9.0,0.0,27.0,2.0,0.321
9.0,0.0,27.0,3.0,0.30200000000000005
9.0,0.0,27.0,4.0,0.2675
9.0,0.0,27.0,5.0,0.29300000000000004
9.0,0.0,27.0,6.0,0.5745
9.0,0.0,27.0,7.0,1.1385
9.0,0.0,27.0,8.0,1.2650000000000001
9.0,0.0,27.0,9.0,0.7775000000000001
9.0,0.0,27.0,10.0,1.0365
9.0,0.0,27.0,11.0,0.913
9.0,0.0,27.0,12.0,0.40149999999999997
9.0,0.0,27.0,13.0,0.4165
9.0,0.0,27.0,14.0,1.147
9.0,0.0,27.0,15.0,0.2955
9.0,0.0,27.0,16.0,0.317
9.0,0.0,27.0,17.0,0.3265
9.0,0.0,27.0,18.0,0.429
9.0,0.0,27.0,19.0,1.8365
9.0,0.0,27.0,20.0,2.9475
9.0,0.0,27.0,21.0,4.6715
9.0,0.0,27.0,22.0,1.0955
9.0,0.0,27.0,23.0,1.229
9.0,1.0,28.0,0.0,1.182
9.0,1.0,28.0,1.0,0.496
9.0,1.0,28.0,2.0,0.3875
9.0,1.0,28.0,3.0,0.365
9.0,1.0,28.0,4.0,0.3195
9.0,1.0,28.0,5.0,0.351
9.0,1.0,28.0,6.0,0.325
9.0,1.0,28.0,7.0,0.522
9.0,1.0,28.0,8.0,0.3125
9.0,1.0,28.0,9.0,0.315
9.0,1.0,28.0,10.0,0.3015
9.0,1.0,28.0,11.0,0.279
9.0,1.0,28.0,12.0,0.3095
9.0,1.0,28.0,13.0,1.7625
9.0,1.0,28.0,14.0,0.5215
9.0,1.0,28.0,15.0,0.4525
9.0,1.0,28.0,16.0,0.5215
9.0,1.0,28.0,17.0,0.4585
9.0,1.0,28.0,18.0,1.1965000000000001
9.0,1.0,28.0,19.0,5.27
9.0,1.0,28.0,20.0,1.7115
9.0,1.0,28.0,21.0,1.703
9.0,1.0,28.0,22.0,0.754
9.0,1.0,28.0,23.0,0.8405
9.0,2.0,29.0,0.0,0.6625000000000001
9.0,2.0,29.0,1.0,0.654
9.0,2.0,29.0,2.0,0.63
9.0,2.0,29.0,3.0,0.6275
9.0,2.0,29.0,4.0,0.2995
9.0,2.0,29.0,5.0,0.2935
9.0,2.0,29.0,6.0,0.2845
9.0,2.0,29.0,7.0,0.5885
9.0,2.0,29.0,8.0,0.362
9.0,2.0,29.0,9.0,0.8260000000000001
9.0,2.0,29.0,10.0,2.242
9.0,2.0,29.0,11.0,0.7985
9.0,2.0,29.0,12.0,0.37050000000000005
9.0,2.0,29.0,13.0,1.7000000000000002
9.0,2.0,29.0,14.0,0.4995
9.0,2.0,29.0,15.0,0.6955
9.0,2.0,29.0,16.0,0.617
9.0,2.0,29.0,17.0,1.038
9.0,2.0,29.0,18.0,5.009
9.0,2.0,29.0,19.0,1.8525
9.0,2.0,29.0,20.0,2.6435
9.0,2.0,29.0,21.0,2.5815
9.0,2.0,29.0,22.0,0.74
9.0,2.0,29.0,23.0,0.7825
9.0,3.0,30.0,0.0,0.7895
9.0,3.0,30.0,1.0,0.3045
9.0,3.0,30.0,2.0,0.28
9.0,3.0,30.0,3.0,0.2995
9.0,3.0,30.0,4.0,0.305
9.0,3.0,30.0,5.0,0.28
9.0,3.0,30.0,6.0,0.273
9.0,3.0,30.0,7.0,0.6639999999999999
9.0,3.0,30.0,8.0,0.515
9.0,3.0,30.0,9.0,1.787
9.0,3.0,30.0,10.0,0.802
9.0,3.0,30.0,11.0,0.2535
9.0,3.0,30.0,12.0,0.7025
9.0,3.0,30.0,13.0,1.4815
9.0,3.0,30.0,14.0,2.82
9.0,3.0,30.0,15.0,2.9770000000000003
9.0,3.0,30.0,16.0,0.53
9.0,3.0,30.0,17.0,1.187
9.0,3.0,30.0,18.0,1.866
9.0,3.0,30.0,19.0,1.5445000000000002
9.0,3.0,30.0,20.0,0.863
9.0,3.0,30.0,21.0,3.2925
9.0,3.0,30.0,22.0,1.513
9.0,3.0,30.0,23.0,0.967
10.0,4.0,1.0,0.0,0.516
10.0,4.0,1.0,1.0,0.46699999999999997
10.0,4.0,1.0,2.0,0.3885
10.0,4.0,1.0,3.0,0.397
10.0,4.0,1.0,4.0,0.41700000000000004
10.0,4.0,1.0,5.0,0.3895
10.0,4.0,1.0,6.0,0.418
10.0,4.0,1.0,7.0,0.8045
10.0,4.0,1.0,8.0,0.531
10.0,4.0,1.0,9.0,0.5569999999999999
10.0,4.0,1.0,10.0,0.5395
10.0,4.0,1.0,11.0,0.519
10.0,4.0,1.0,12.0,0.5615
10.0,4.0,1.0,13.0,0.5525
10.0,4.0,1.0,14.0,0.5515
10.0,4.0,1.0,15.0,0.5495
10.0,4.0,1.0,16.0,1.159
10.0,4.0,1.0,17.0,0.356
10.0,4.0,1.0,18.0,0.6485000000000001
10.0,4.0,1.0,19.0,2.5975
10.0,4.0,1.0,20.0,2.1905
10.0,4.0,1.0,21.0,1.4395
10.0,4.0,1.0,22.0,1.3305
10.0,4.0,1.0,23.0,0.889
10.0,5.0,2.0,0.0,0.8634999999999999
10.0,5.0,2.0,1.0,0.7115
10.0,5.0,2.0,2.0,0.9670000000000001
10.0,5.0,2.0,3.0,0.7255
10.0,5.0,2.0,4.0,0.279
10.0,5.0,2.0,5.0,0.317
10.0,5.0,2.0,6.0,0.2955
10.0,5.0,2.0,7.0,0.275
10.0,5.0,2.0,8.0,0.2965
10.0,5.0,2.0,9.0,0.46900000000000003
10.0,5.0,2.0,10.0,2.3175
10.0,5.0,2.0,11.0,0.9385
10.0,5.0,2.0,12.0,1.8624999999999998
10.0,5.0,2.0,13.0,0.7655000000000001
10.0,5.0,2.0,14.0,1.2875
10.0,5.0,2.0,15.0,0.6619999999999999
10.0,5.0,2.0,16.0,0.3675
10.0,5.0,2.0,17.0,0.5720000000000001
10.0,5.0,2.0,18.0,0.6000000000000001
10.0,5.0,2.0,19.0,0.7965
10.0,5.0,2.0,20.0,2.6605
10.0,5.0,2.0,21.0,1.2650000000000001
10.0,5.0,2.0,22.0,1.1445
10.0,5.0,2.0,23.0,2.3175
10.0,6.0,3.0,0.0,0.7005
10.0,6.0,3.0,1.0,0.6905
10.0,6.0,3.0,2.0,0.976
10.0,6.0,3.0,3.0,0.767
10.0,6.0,3.0,4.0,0.34750000000000003
10.0,6.0,3.0,5.0,0.2825
10.0,6.0,3.0,6.0,0.252
10.0,6.0,3.0,7.0,0.2955
10.0,6.0,3.0,8.0,0.3105
10.0,6.0,3.0,9.0,0.35850000000000004
10.0,6.0,3.0,10.0,0.5435
10.0,6.0,3.0,11.0,0.32799999999999996
10.0,6.0,3.0,12.0,1.5230000000000001
10.0,6.0,3.0,13.0,0.515
10.0,6.0,3.0,14.0,1.1084999999999998
10.0,6.0,3.0,15.0,1.189
10.0,6.0,3.0,16.0,1.1615
10.0,6.0,3.0,17.0,2.0255
10.0,6.0,3.0,18.0,3.6595000000000004
10.0,6.0,3.0,19.0,6.2965
10.0,6.0,3.0,20.0,2.0285
10.0,6.0,3.0,21.0,1.938
10.0,6.0,3.0,22.0,1.612
10.0,6.0,3.0,23.0,1.0185
10.0,0.0,4.0,0.0,0.5365
10.0,0.0,4.0,1.0,0.341
10.0,0.0,4.0,2.0,0.3155
10.0,0.0,4.0,3.0,0.2745
10.0,0.0,4.0,4.0,0.29200000000000004
10.0,0.0,4.0,5.0,0.30600000000000005
10.0,0.0,4.0,6.0,0.419
10.0,0.0,4.0,7.0,0.48250000000000004
10.0,0.0,4.0,8.0,0.935
10.0,0.0,4.0,9.0,0.3195
10.0,0.0,4.0,10.0,0.27249999999999996
10.0,0.0,4.0,11.0,0.9929999999999999
10.0,0.0,4.0,12.0,0.4505
10.0,0.0,4.0,13.0,0.914
10.0,0.0,4.0,14.0,0.366
10.0,0.0,4.0,15.0,0.89
10.0,0.0,4.0,16.0,3.63
10.0,0.0,4.0,17.0,1.405
10.0,0.0,4.0,18.0,1.3205
10.0,0.0,4.0,19.0,5.46
10.0,0.0,4.0,20.0,2.2155
10.0,0.0,4.0,21.0,2.8925
10.0,0.0,4.0,22.0,1.158
10.0,0.0,4.0,23.0,0.7815000000000001
10.0,1.0,5.0,0.0,0.5585
10.0,1.0,5.0,1.0,1.103
10.0,1.0,5.0,2.0,0.7935
10.0,1.0,5.0,3.0,0.28600000000000003
10.0,1.0,5.0,4.0,0.3095
10.0,1.0,5.0,5.0,0.28049999999999997
10.0,1.0,5.0,6.0,0.29400000000000004
10.0,1.0,5.0,7.0,0.6074999999999999
10.0,1.0,5.0,8.0,1.1785
10.0,1.0,5.0,9.0,0.7315
10.0,1.0,5.0,10.0,0.3295
10.0,1.0,5.0,11.0,0.23349999999999999
10.0,1.0,5.0,12.0,0.43399999999999994
10.0,1.0,5.0,13.0,0.263
10.0,1.0,5.0,14.0,0.8380000000000001
10.0,1.0,5.0,15.0,0.5015000000000001
10.0,1.0,5.0,16.0,0.5415
10.0,1.0,5.0,17.0,3.4210000000000003
10.0,1.0,5.0,18.0,2.3175
10.0,1.0,5.0,19.0,2.178
10.0,1.0,5.0,20.0,2.725
10.0,1.0,5.0,21.0,1.5735000000000001
10.0,1.0,5.0,22.0,0.8255
10.0,1.0,5.0,23.0,0.9604999999999999
10.0,2.0,6.0,0.0,1.153
10.0,2.0,6.0,1.0,0.851
10.0,2.0,6.0,2.0,0.41900000000000004
10.0,2.0,6.0,3.0,0.39149999999999996
10.0,2.0,6.0,4.0,0.359
10.0,2.0,6.0,5.0,0.39749999999999996
10.0,2.0,6.0,6.0,1.326
10.0,2.0,6.0,7.0,0.47550000000000003
10.0,2.0,6.0,8.0,0.325
10.0,2.0,6.0,9.0,0.2995
10.0,2.0,6.0,10.0,0.2855
10.0,2.0,6.0,11.0,0.3025
10.0,2.0,6.0,12.0,0.2905
10.0,2.0,6.0,13.0,0.2985
10.0,2.0,6.0,14.0,1.47
10.0,2.0,6.0,15.0,0.3095
10.0,2.0,6.0,16.0,0.386
10.0,2.0,6.0,17.0,0.524
10.0,2.0,6.0,18.0,0.7789999999999999
10.0,2.0,6.0,19.0,1.6095000000000002
10.0,2.0,6.0,20.0,1.0835
10.0,2.0,6.0,21.0,1.6415
10.0,2.0,6.0,22.0,1.537
10.0,2.0,6.0,23.0,0.713
10.0,3.0,7.0,0.0,0.3655
10.0,3.0,7.0,1.0,0.386
10.0,3.0,7.0,2.0,0.372
10.0,3.0,7.0,3.0,0.34750000000000003
10.0,3.0,7.0,4.0,0.3345
10.0,3.0,7.0,5.0,0.2865
10.0,3.0,7.0,6.0,0.27949999999999997
10.0,3.0,7.0,7.0,0.36650000000000005
10.0,3.0,7.0,8.0,0.29600000000000004
10.0,3.0,7.0,9.0,0.29700000000000004
10.0,3.0,7.0,10.0,0.3135
10.0,3.0,7.0,11.0,0.2895
10.0,3.0,7.0,12.0,0.4065
10.0,3.0,7.0,13.0,0.792
10.0,3.0,7.0,14.0,0.2355
10.0,3.0,7.0,15.0,0.27449999999999997
10.0,3.0,7.0,16.0,0.3745
10.0,3.0,7.0,17.0,0.5065
10.0,3.0,7.0,18.0,4.7135
10.0,3.0,7.0,19.0,4.243
10.0,3.0,7.0,20.0,1.5804999999999998
10.0,3.0,7.0,21.0,2.2725
10.0,3.0,7.0,22.0,1.9065
10.0,3.0,7.0,23.0,1.8835
10.0,4.0,8.0,0.0,0.9455
10.0,4.0,8.0,1.0,0.5860000000000001
10.0,4.0,8.0,2.0,0.522
10.0,4.0,8.0,3.0,0.4585
10.0,4.0,8.0,4.0,0.7925
10.0,4.0,8.0,5.0,0.739
10.0,4.0,8.0,6.0,0.2625
10.0,4.0,8.0,7.0,0.498
10.0,4.0,8.0,8.0,0.33199999999999996
10.0,4.0,8.0,9.0,0.384
10.0,4.0,8.0,10.0,0.275
10.0,4.0,8.0,11.0,0.27349999999999997
10.0,4.0,8.0,12.0,0.2395
10.0,4.0,8.0,13.0,0.269
10.0,4.0,8.0,14.0,0.8685
10.0,4.0,8.0,15.0,0.382
10.0,4.0,8.0,16.0,0.873
10.0,4.0,8.0,17.0,0.47150000000000003
10.0,4.0,8.0,18.0,4.8795
10.0,4.0,8.0,19.0,3.8525
10.0,4.0,8.0,20.0,3.0045
10.0,4.0,8.0,21.0,1.7075
10.0,4.0,8.0,22.0,3.2485
10.0,4.0,8.0,23.0,1.3925
10.0,5.0,9.0,0.0,1.2149999999999999
10.0,5.0,9.0,1.0,1.0455
10.0,5.0,9.0,2.0,0.7975
10.0,5.0,9.0,3.0,0.6715
10.0,5.0,9.0,4.0,0.425
10.0,5.0,9.0,5.0,0.404
10.0,5.0,9.0,6.0,0.3795
10.0,5.0,9.0,7.0,0.3685
10.0,5.0,9.0,8.0,0.389
10.0,5.0,9.0,9.0,0.5095
10.0,5.0,9.0,10.0,0.5305
10.0,5.0,9.0,11.0,0.7255
10.0,5.0,9.0,12.0,0.4325
10.0,5.0,9.0,13.0,1.2065000000000001
10.0,5.0,9.0,14.0,0.374
10.0,5.0,9.0,15.0,0.28200000000000003
10.0,5.0,9.0,16.0,0.6035
10.0,5.0,9.0,17.0,0.46499999999999997
10.0,5.0,9.0,18.0,1.1755
10.0,5.0,9.0,19.0,1.895
